"annotation_id","annotator","comment","created_at","id","lead_time","product_name","rating","sentiment","updated_at","username" 
2457,"1","Chất lượng sản phẩm:cx ok
Đúng với mô tả:yess

Ko bt I just want you too I love 💕 so I hope you have a great weekend love love it","2024-04-14T18:13:44.972164Z",3288,1.79,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T18:13:44.972164Z","2*****h"
5348,"1","Chất lượng sản phẩm:ổn
Đúng với mô tả:đúng

Cái cam nhìn hơi ọp ẹp nhưng mà chụp ảnh nhìn cute lắm nhaaaa:)) mua về chụp cùng bạn bè cũng ok","2024-04-15T13:19:15.159722Z",3289,1.461,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:19:15.159722Z","s*****y"
1014,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:ổn

Nói chung là mặt hàng phù hợp với giá tiền nhé ,  đáng để mua cái này là do người ta không có tác dụng với dữ liệu đã bị xóa bài này không có gì là lạ đâu mà phải đi làm r","2024-04-14T15:33:48.733426Z",3290,15.75,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:33:48.733426Z","g*****a"
1632,"1","mua có 35k mà nó xứng đáng dữ thần luôn cái lens tài trợ nguyên chuyến đi chơi, ra hình cute vô tri thì khỏi phải bàn, nên mua nhá","2024-04-14T16:52:00.577036Z",3291,2.533,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T16:52:00.577036Z","h*****7"
5797,"1","Chất lượng sản phẩm:oke
Đúng với mô tả:có

Đây là lần thứ 2 mua của shop nên chất lượng thì k cần bàn r ạ. Giao hàng nhanh, gói kĩ. Đợt trc do mình làm mất một mắt lên ph đặt lại :>>","2024-04-15T13:52:01.022276Z",3292,1.859,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:52:01.022276Z","pmainguyn"
5483,"1","Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Sản phẩm ok nha sẽ qlai làn nx ( video chỉ mang tính chất nhận xu )","2024-04-15T13:30:49.747548Z",3293,1.932,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-15T13:30:49.747548Z","anhthuw643"
1512,"1","sau sự cố của fb lần này tôi đã nhận ra rằng mặt xấu của cdm vi en, rõ chỉ là 1 chút trục trặc trong 1 mạng lưới internet khổng lồ mà ngài mốt làng đã lập để mn có cơ hội chạm cỏ hít thở khí trời vậy mà mn từ già đến bé, từ trai tới gái, từ gay tới les, từ genji tới ritat,... thi nhau chửi ông mốt lằng.
Thôi dù gì cũng có lại fb rồi. Con người ai chả có sai lầm, từ sai lầm to bự như việc khiến fb bị lỗi cho đến việc quên pressing ông mark mà t lỡ nãy giờ.
Thôi giờ t lên X aka Twitter để press ổng tới tắp đây, à còn với ai quên mk fb thì chúc tạo acc mới thành công nha","2024-04-14T16:38:00.450417Z",3294,3.359,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T16:38:00.450417Z","quangvinh061218"
2342,"1","Chất lượng sản phẩm:0 biccc huhuu
Đúng với mô tả:chắc thế

Giao nhanh á, chắc là ôk xài đc shipper thân thiện","2024-04-14T18:03:51.511989Z",3295,6.356,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T18:03:51.511989Z","gnouhp210"
1057,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:ok

siw có thể làm được điều đó không phải là n là sao hả anh yêu một cô bé đã thấy bình yên và cái Tết vỡ mẹ và con gái thời gian","2024-04-14T15:37:36.173138Z",3296,3.149,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:37:36.173138Z","baongoc18012010"
1068,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:cũng được, cũng ok

Sản phẩm tốt nhưng mà có 1 cái kia hơi mờ","2024-04-14T15:38:12.142715Z",3297,1.519,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:38:12.142715Z","thunguyenminh906"
5796,"1","Chất lượng sản phẩm:oke
Đúng với mô tả:oke

Dùng để chụp ảnh với bạn bè đông rất oke nha, ngộ nghĩnh và hay ho, nên mua nha mọi người. video chỉ minh hoạ","2024-04-15T13:51:57.646568Z",3298,2.358,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-15T13:51:57.646568Z","q*****m"
1137,"1","Đúng với mô tả:thơm
Chất lượng sản phẩm:đúng

Mình không nghĩ đây là mèo hoang đâu :<<, bé cũng ở nhà mình được 2-3 ngày r ạ, nên là khu vực thủ dầu một Bình Dương có ai bị lạc bé thì liên hệ mình với ạ. Ko mình nuôi bé nhé :))","2024-04-14T15:43:27.118780Z",3299,2.975,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:43:27.118780Z","1.nguynthcman127"
5419,"1","Chất lượng sản phẩm:đúng
Đúng với mô tả:đúng

Oke lắm nha mng, hài lòng, hàng đúng, SP tốt, có 2 cái kính cỡ nhỏ vs bthg giống shop đăng","2024-04-15T13:24:16.407188Z",3300,2.644,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:24:16.407188Z","rygr8h495b"
5347,"1","Chất lượng sản phẩm:ổn
Đúng với mô tả:đúng

Sản phẩm giá rẻ, chất lượng phù hợp với mức giá, đầy đủ các phần như mô tả. Hài lòng!","2024-04-15T13:19:12.263807Z",3301,2.173,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:19:12.263807Z","a*****y"
1877,"1","chất lượng hợp với giá tiền cam đẹp kh bị trầy xước giao hàng nhanh","2024-04-14T17:10:24.291520Z",3302,1.426,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T17:10:24.291520Z","ngoclinhan222"
5339,"1","Chất lượng sản phẩm:ừ
Đúng với mô tả:ừ

hâhhahahahah ok ờ bth gắn dô là xài ko có khó khăn j mua đại đi","2024-04-15T13:18:42.185895Z",3303,1.708,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-15T13:18:42.185895Z","phathannhu"
1205,"1","Đúng với mô tả:dungg
Chất lượng sản phẩm:tốttt

Eyy nhìn vô trii vaii nma đẹp nhaa mua về trải nghiệm chụp hình cũng vuii","2024-04-14T15:48:05.542195Z",3304,1.598,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:48:05.542195Z","phammnhii226"
3722,"1","Oki nha đáng tiền nên mua giá rẻ nữa nói chung là nên mua nha mng","2024-04-14T20:50:43.432752Z",3305,2.023,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T20:50:43.432752Z","chang2912206"
989,"1","Đúng với mô tả:đúng, đẹp
Chất lượng sản phẩm:tuyệt vời

Đóng gói ok tuy hộp hơi móp 1 chút, cam ok không xước, dùng xinh","2024-04-14T15:31:55.185739Z",3306,2.726,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:31:55.185739Z","letuutriinh"
2344,"1","Chất lượng sản phẩm:10
Đúng với mô tả:dung

giao hàng nhanh, dùng cũng okela, có nằm trong túi nhỏ nữa, giá rẻe nên mua","2024-04-14T18:04:02.742894Z",3307,2.768,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T18:04:02.742894Z","k*****_"
1020,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:đúng

Hàng về siêu ưng mang đi học ai cũng hỏi nơi mua mà giá thì cũng ok","2024-04-14T15:34:10.630629Z",3308,2.423,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:34:10.630629Z","thoahong197"
2023,"1","1/ Tiềng nói của văn nghệ
2/ Mùa xuân nho nhỏ
3/ Viếng Lăng Bác
4/ Sang thu
Học thuộc lòng các bài thơ: 2, 3, 4.","2024-04-14T17:34:26.179562Z",3309,1.344,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T17:34:26.179562Z","n*****9"
1124,"1","Đúng với mô tả:tốt
Chất lượng sản phẩm:khá OK

Khá rộng ống kính dum khá xa khá ok tuyệt vời 💯 sẽ ủng hộ thêm 👍","2024-04-14T15:42:36.801504Z",3310,1.826,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:42:36.801504Z","ni284hb_xn"
1148,"1","Đúng với mô tả:okkk
Chất lượng sản phẩm:ngon

Bao mê li luôn á mua di mua di, sử dụng cái này tuyệt cả là vời","2024-04-14T15:44:14.564537Z",3311,1.535,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:44:14.564537Z","trangnhi868"
5485,"1","Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Shop giao nhanh đúng đồ đặt . Chụp trông cuticuti lắm","2024-04-15T13:30:59.882609Z",3312,2.215,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:30:59.882609Z","hshhdu"
990,"1","Đúng với mô tả:đúng ạ
Chất lượng sản phẩm:tốt

okkkk lám ạ lần sau sẽ ủng hộ shop tiếp ạ hiahehia 🥰🌷...","2024-04-14T15:31:58.358746Z",3313,2.071,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:31:58.358746Z","meolexeo07"
5827,"1","Chất lượng sản phẩm:ok
Đúng với mô tả:đúng

tốt nên mua giao hàng nhanh chóng chụp cũng đẹp nên mua nhá","2024-04-15T13:55:02.678843Z",3314,1.58,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:55:02.678843Z","6y4nde6np0"
2464,"1","Chất lượng sản phẩm:cũng ở mức sài được thôi ạ nhma so với giá tiền này là ok r ạ
Đúng với mô tả:Giống

Sài nó hơi cứng một tí , sẽ hơi đau tay tí nha","2024-04-14T18:14:16.540232Z",3315,3.155,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T18:14:16.540232Z","quynhtrananh972"
3859,"1","Nên mua nha mọi người hàng giao nhanh camera nhìn rất ổn mua về chụp hình cute xỉu","2024-04-15T04:10:42.087519Z",3316,2.28,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T04:10:42.087519Z","trcqunh177"
5076,"1","Dễ thương cực =)) 
Mình lau cam đt, lau cả lens cá luôn rồi nhưng vẫn thấy hơi mờ mờ 
Có kèm ống kính khác để thay mà mình lắp vào không được 😿","2024-04-15T08:44:09.320569Z",3317,1.996,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T08:44:09.320569Z","m*****u"
1230,"1","Đúng với mô tả:Có

☆⋆｡𖦹°‧★ h/anh minh hoạ, chất lượng chụp selfie siêu xih ạaa","2024-04-14T15:49:48.184365Z",3318,3.824,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:49:48.184365Z","meowii.xxx"
5306,"1","Chụp nó hài hài  🥰
Nhưng bị có 1 hạt bụi bên trong nên hơi mờ 😇
Ncl ưng nha","2024-04-15T13:16:38.972966Z",3319,1.325,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:16:38.972966Z","9kk2i0skth"
3121,"1","Trang điểm công nghiệp và các bạn bè và gia tài chính và có một người bạn","2024-04-14T19:46:44.051057Z",3320,3.35,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T19:46:44.051057Z","hannaablo"
1792,"1","giao nhanh lam nheeee, hàng okkk, nên mua nhíeee, hihihi là một loài thực","2024-04-14T17:03:48.203391Z",3321,2.042,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T17:03:48.203391Z","m*****c"
1350,"1","video và hình ảnh chỉ để nhận xu thôi ạ shop đóng gói cthan nên mua","2024-04-14T15:57:41.320136Z",3322,1.333,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:57:41.320136Z","n*****6"
5478,"1","Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

chụp lên nhìn siuu dth luôn ấy
hàng xịn lắm nha mọi người với giá này thì quá xịn  rồi","2024-04-15T13:30:31.786000Z",3323,1.42,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:30:31.786000Z","ktqyjwwkph"
4846,"1","Giao nhanh đáng mua chụp đẹp thích lắm hơn mong đợi đống gói cẩn thận","2024-04-15T08:19:36.699249Z",3324,2.534,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T08:19:36.699249Z","quynh_ngoc.123"
1903,"1","cam chụp hay hay mà deth lắm tr oi!!!! Chụp lạ lạ z mà dui lắm okokk","2024-04-14T17:12:09.531500Z",3325,1.77,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T17:12:09.531500Z","t*****i"
1742,"1","hàng ok lắm nha shop giao nhanh nói chung đẹp nên mua nha mọi người","2024-04-14T17:00:23.449676Z",3326,1.625,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T17:00:23.449676Z","thuyz.tranggw"
1567,"1","ok nhỏ gọn chụp len trôg lạ lạ cg dep ha mag tchat nhan xu thuiii","2024-04-14T16:42:22.544260Z",3327,2.642,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T16:42:22.544260Z","n*****5"
1897,"1","cam siêu cute, giao hàng nhanh, ổn, rẻ, nên mua nhé cả nhà ơiuuu","2024-04-14T17:11:47.852684Z",3328,1.88,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T17:11:47.852684Z","toi_chi_mua_hang_thoi"
1064,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:khá ok

Cam góc nhỏ thì nhỏ quá, mà góc rộng thì mình chỉ thấy hơi ok thui","2024-04-14T15:37:59.892258Z",3329,2.967,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:37:59.892258Z","mqwlyi3o6o"
2506,"1","Chất lượng sản phẩm:hảo
Đúng với mô tả:100%

Đáng tiền","2024-04-14T18:17:58.972603Z",3330,2.172,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T18:17:58.972603Z","hncts44ctg"
1650,"1","lens chụp đẹp lm nhaa, rcm mn nên mua rẻ mà xinhh nữa","2024-04-14T16:53:07.623963Z",3331,1.193,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T16:53:07.623963Z","ahnstore_"
1237,"1","Đúng với mô tả:.
Chất lượng sản phẩm:.

Sản phẩm tốt chất lượng, giao hàng nhanh 
Hình ảnh và video minh hoạ","2024-04-14T15:50:18.497904Z",3332,2.055,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:50:18.497904Z","h*****0"
905,"1","Đúng với mô tả:đủ 3 len nhé mình đọc vỏ hộp mới biết 2 len gắp với nhau và 1 len rời

Nói chung là dùng khá mới lạ nhưng chủ yếu là cái len macro dùng đc thôi chứ 2 cái còn lại chắc phải tùy máy với dùng đc chứ ko mờ lắm mỗi cái macro nét thôi","2024-04-14T15:21:30.483227Z",3333,1.795,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:21:30.483227Z","d*****3"
897,"1","Đúng với mô tả:ừ
Chất lượng sản phẩm:ok

shop rep ib tn hời hợt , sp rẻ nên mình cũng k qtam lắm , ok và ok","2024-04-14T15:21:04.609728Z",3334,1.974,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:21:04.609728Z","lun69"
5501,"1","Chất lượng sản phẩm:tốt
Đúng với mô tả:có

Hàng đẹp chất lượng dễ sử dụng cho nhiều loại máy rất ổn áp so với giá bán","2024-04-15T13:31:55.919990Z",3335,1.797,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:31:55.919990Z","pitbull_dog417"
5418,"1","Chất lượng sản phẩm:đúng chất lượng
Đúng với mô tả:ok

giao hàng siêu nhanh cam rõ rất mê hàng đầy đủ","2024-04-15T13:24:11.869594Z",3336,3.743,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:24:11.869594Z","ntkhanhlinh0211"
1037,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

Sp tốt đóng gói ok mua về chụp linh tinh cũng okila nha","2024-04-14T15:35:12.786893Z",3337,1.608,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:35:12.786893Z","thienphuoc209"
2518,"1","Chất lượng sản phẩm:kh tốt lắm
Đúng với mô tả:có

mình kh lắp cái mắt cam vô đc, lắp vào thì bị dụng ra, nhắn tin thì shop kh trả lời","2024-04-14T18:19:12.250362Z",3338,3.043,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",1,"No Spam","2024-04-14T18:19:12.250362Z","phuowngvy_208"
1743,"1","hàng ok giao nhanh shop trl tn dễ thương, hình ảnh mang tính chất nhận xu thôi ạ","2024-04-14T17:00:26.955739Z",3339,1.746,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T17:00:26.955739Z","khngaan_27"
5482,"1","Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Sản phẩm tốt xài rất ok ko bị vỡ kính hay xước kính nên xài( hình ảnh chỉ mang tính chất nhận xu)","2024-04-15T13:30:46.577335Z",3340,2.36,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-15T13:30:46.577335Z","_jenifer225001"
1344,"1","vễ huôngggg , giá rẻ , dễ sd , giao cũng nhanh , nói chung là nên muaa","2024-04-14T15:57:19.371862Z",3341,2.61,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:57:19.371862Z","anhsngoxx_"
2127,"1","Cam nét nha. Sp quá tuyệt vời. Giá thành rẻ. Nên mua nha mí bạn ơii","2024-04-14T17:42:53.103945Z",3342,1.942,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T17:42:53.103945Z","alleymoverr"
5842,"1","Chất lượng sản phẩm:ok
Đúng với mô tả:chuẩn

Trông hay hay","2024-04-15T13:56:10.651837Z",3343,1.87,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-15T13:56:10.651837Z","sdg.thunguyen"
1055,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:ok

xịn lắm mn ơi mua đi mình thấy gắn cam sau nó ảo hơn cam trước á","2024-04-14T15:37:29.389977Z",3344,1.792,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:37:29.389977Z","z*****d"
1056,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:ok

cam rất rất okkk luôn, shop uy tín, hỗ trợ nhiệt tình 😍😍","2024-04-14T15:37:32.054460Z",3345,1.436,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:37:32.054460Z","ph_linggg"
2381,"1","Chất lượng sản phẩm:Okk
Đúng với mô tả:Đúng

Chụp vào trông vô tri thật lun á mà dthw, nên mua nhaaa","2024-04-14T18:07:28.644102Z",3346,1.521,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T18:07:28.644102Z","n*****e"
5666,"1","Chất lượng sản phẩm:tuyệttt

Tui thích fish cam ghê, nma hai cam còn lại tôi ko biết cách dùng","2024-04-15T13:42:41.450042Z",3347,1.765,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",4,"No Spam","2024-04-15T13:42:41.450042Z","2*****2"
1081,"1","Đúng với mô tả:đúng

cam đẹp lắm nha mn, lắp vào máy như dag sử dụng 0,5x á, nên mua","2024-04-14T15:39:00.171744Z",3348,1.77,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:39:00.171744Z","bnhgu862"
3109,"1","Tui thấy cũng bth à=))đóng gói làm hộp hơi méo mà th kệ đi, nchung cũng okkk","2024-04-14T19:43:01.729820Z",3349,2.812,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T19:43:01.729820Z","chouchoudayne"
1194,"1","Đúng với mô tả:giống với hình minh hoạ
Chất lượng sản phẩm:nhựa

cam mắt cá tháo ra không lắp lại đc","2024-04-14T15:47:31.064659Z",3350,2.3,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",3,"No Spam","2024-04-14T15:47:31.064659Z","p*****5"
5490,"1","Chất lượng sản phẩm:tốt
Đúng với mô tả:đúng

Giao háng khá nhanh, đóng gói kĩ, cẩn thận, chụp hình khá ok","2024-04-15T13:31:17.997503Z",3351,1.34,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:31:17.997503Z","ngoc.tram21"
1072,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:10 đ

Tr oi rẻ lắm mn, hàng còn chất lượng nữa","2024-04-14T15:38:25.141808Z",3352,1.497,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:38:25.141808Z","nhilbo387"
5781,"1","Chất lượng sản phẩm:oki
Đúng với mô tả:có

Má ơi cam đẹp lém nhe","2024-04-15T13:50:48.448971Z",3353,1.351,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-15T13:50:48.448971Z","vungochalinh"
1107,"1","Đúng với mô tả:yes
Chất lượng sản phẩm:100₫

rẻ mà xịn lắm anh em, 10đ ko có nhưng nhé ^^ highly rcm mọi người mua","2024-04-14T15:41:30.891001Z",3354,1.656,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T15:41:30.891001Z","z*****g"
1039,"1","Đúng với mô tả:đúng
Chất lượng sản phẩm:tốt

Hàng về nhanh, đóng gói cẩn thận. Cam rẻ mà  xịn lắm nhe ( video mang tính chất nhận xu)","2024-04-14T15:36:20.488399Z",3355,2.8,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:36:20.488399Z","h*****3"
1514,"1","s i will have a great weekend with you and i and family for a little bit for a little time","2024-04-14T16:38:06.510448Z",3356,1.576,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T16:38:06.510448Z","4dj23nehj6"
3920,"1","Ngon","2024-04-15T04:14:41.534569Z",3357,2.053,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-15T04:14:41.534569Z","thinlvit748"
893,"1","Đúng với mô tả:💞

gigeeersuulsufjvjgsuysYzysútyt","2024-04-14T15:15:47.736961Z",3358,2.17,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-14T15:15:47.736961Z","wgtse1v39o"
1893,"1","camera xịn nhaa","2024-04-14T17:11:32.969955Z",3359,1.466,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"No Spam","2024-04-14T17:11:32.969955Z","minhanhh47"
5219,"1","Dep","2024-04-15T13:09:41.538660Z",3360,3.414,"Nóng Bán Ống Kính 3 Trong 1 Mắt Cá + Góc Rộng + Macro Cho Điện Thoại Di Động",5,"Spam","2024-04-15T13:09:41.538660Z","dkhlynkxih"
